,axial_max,tang_max,index_of_axm,index_of_tnm,axial_in_mxt,tang_in_mxa,cone_angl,frequancy,label
801,-11.3055690776224,-16.8682902147394,30,46,-5.60980186538904,-15.121624540302868,14,136.67438045,1
802,-11.4258003486123,-14.01473094985709,30,39,-5.16475915186191,-10.280770347520235,8,136.75099143,1
803,-14.6932713790344,-16.795997171455564,10,49,-11.7861952046359,-16.569618540142518,10,136.75213125,1
804,-11.2651549841306,-1.4270002141650657,3,33,-10.10784356464084,-1.6096157140729943,14,9.62429808,0
805,-13.374516597617,-11.58063102099317,30,43,-7.77477425760264,-8.567019860784388,14,127.34532512,0
806,-14.1670634048661,-14.089516327268463,10,43,-10.64677004066495,-13.497266588284138,14,135.26271171,1
807,-11.0875668322482,-0.913827175513055,2,32,-10.84861591675851,0.40108620048354027,10,1.71994921,0
808,-13.1685626217291,-17.596936512613897,30,49,-8.4452646718549,-16.35562014440619,12,136.750246,1
809,-11.8838718941819,-10.047545826086669,20,39,-6.80456705463186,-10.172904364515789,7,99.74483372,0
810,-13.0439687717583,-7.428114610226569,10,39,-11.3006986998464,-6.996940672534368,9,59.53127384,1
811,-12.4908079677931,-15.209257528765521,23,44,-9.84259696586868,-14.322584800260275,9,131.09845058,1
812,-12.1668642872491,-6.172434990525494,16,41,-12.45573832735079,-6.08688559500756,10,34.72189551,0
813,-12.2047378440197,-2.9189353599613916,2,34,-11.52137528708576,-5.520823078042566,6,2.0894179,0
814,-12.2145964117747,-14.293786303634112,15,42,-10.00869544950329,-13.123425386893565,6,112.31617908,1
815,-11.4514034376757,-9.832824239203065,30,33,-6.85219532805228,-5.437640813876495,9,57.08540156,1
816,-13.2705627648252,-12.740274509606866,27,45,-9.83690502863725,-11.06817102421133,7,136.08709042,1
817,-13.0441283898408,-12.092711785246884,30,44,-11.03730293119274,-12.666440828849037,14,130.47515975,1
818,-12.0807590001396,-1.6307596316782806,6,35,-12.73090108782443,-2.411682035748889,7,0.32991918,0
819,-11.86067172702,-8.480548888339245,27,39,-9.34980521189321,-6.533774681470524,14,128.71168582,0
820,-15.2069753480876,-10.635812718706664,27,47,-13.54228079181338,-12.78279807911639,9,114.49311808,0
821,-11.6761132576404,-8.790111941610286,13,36,-6.51123900249278,-6.567385682791464,11,87.98054394,0
822,-12.0171455776877,-14.336646597295234,24,42,-7.89777261105309,-14.20964672874877,10,136.74851844,1
823,-11.094367220247,-15.872774367345109,30,47,-5.88953439001214,-13.060928918562436,9,136.7520673,1
824,-14.0797743619265,-16.31950347178626,30,50,-8.8910849609751,-14.308234938984766,15,136.7521362,1
825,-12.9292474718809,-9.911627006046578,27,32,-5.42003769332628,-6.435332830913387,8,48.88681944,1
826,-12.6971814087069,-3.8935577946693023,14,42,-13.3755376056335,-4.0398681080038035,7,0.35627719,0
827,-11.5066995095316,-2.77348758879047,13,38,-10.44113655065808,-2.3460513743936975,14,10.43747745,0
828,-13.5633122823236,-15.972665501905695,28,45,-9.18781395736055,-15.785825692853116,14,136.75157879,1
829,-11.3804208027011,-2.9934726171831585,6,39,-12.42266939499983,-3.8065330143061633,14,9.99831502,0
830,-12.5622903377783,-8.443596570566129,23,36,-12.0087806214162,-6.2670460404082995,6,32.33125282,1
831,-14.1669553168136,-10.182860951977688,29,42,-12.84182679400912,-9.884974563273484,15,44.70996634,1
832,-15.7782258696507,-17.013330649534776,30,49,-12.04351667149304,-16.031744775406626,9,135.81410386,1
833,-11.1851079642569,-7.873216129208631,30,42,-8.46258780704472,-4.9741604231450385,9,67.67916216,1
834,-13.5962616511231,-11.474864785202524,27,41,-10.85152460775001,-10.67426111479068,9,121.30578487,1
835,-14.9054064711255,-14.497763652829839,10,42,-10.17485021702026,-14.650821651410684,10,136.09605774,1
836,-11.9869006798315,-10.752606248796472,29,46,-10.85174913619917,-10.431360184793542,10,121.365656,1
837,-13.095175901099,-15.654462282248389,16,42,-11.2322005359364,-14.619565382876049,9,136.66604937,1
838,-11.8351396906699,-10.29093404438282,19,41,-5.58670524651279,-7.304637248570771,15,135.54015926,1
839,-12.2592363694688,-11.283004009270813,29,49,-12.27602216829384,-9.504456277531826,12,128.18682406,1
840,-12.604201796633,-8.735519518235554,14,35,-11.82046268451544,-6.399564770263867,11,18.34044474,0
841,-11.5237685499122,-9.055017159447747,30,40,-8.61376733464236,-7.367981469705693,6,127.37648299,1
842,-11.51284729714,-10.952343715226164,21,43,-11.07804061912115,-11.930163312811244,15,136.09894593,1
843,-13.7410330262631,-13.068862751582397,26,48,-11.78905590813087,-12.456795956893034,13,136.42295542,1
844,-13.0182895367556,-8.60879204302768,17,38,-12.70499582522511,-8.575337753414924,12,34.3532027,0
845,-11.3710459487462,-9.465970591948729,30,43,-11.75125983979119,-7.528639941078362,14,126.39481546,1
846,-13.168802799984,-11.393616447225433,15,42,-8.91296816584188,-10.49974146058353,7,119.14769441,1
847,-12.1876262268488,-12.76594228363555,30,35,-6.10294151963524,-9.631796458205343,11,62.43676158,0
848,-12.8708430292456,-6.285150211761161,29,34,-10.47182417612426,-4.544125256525913,14,17.17020193,0
849,-12.2094217988285,-9.136197335765493,29,37,-9.47760694523323,-7.484026457411437,14,41.66324251,0
850,-14.5860846424598,-16.540311300580033,27,48,-10.56036535975106,-15.472760678697895,8,136.61921786,1
851,-11.6879480090289,-10.415762129253178,29,40,-5.55189852816636,-7.2910731369174115,9,130.84419753,1
852,-13.7515254798905,-9.8799523183149,3,36,-10.49538991996806,-9.630944098531163,8,131.14328187,1
853,-11.1360176865443,-1.5361413103887003,2,34,-11.32500103004343,-1.522862218836302,13,0.84293006,0
854,-11.7666797557887,-8.974658730198712,27,37,-8.12665952490282,-6.475046234230222,15,134.79921938,1
855,-12.4766522059093,-9.350116950559173,14,38,-9.84042923089626,-8.080685810728127,8,115.38030978,0
856,-11.7360712010077,-12.923431647948945,30,40,-5.76128571745777,-8.644586848619273,12,136.16068503,1
857,-14.0306809076837,-15.293622133508958,27,43,-10.03064203252594,-13.043319145146757,13,136.62088545,1
858,-13.0360772895335,-8.014579705935855,20,39,-9.61392528099155,-8.165990500672814,8,120.23134695,1
859,-11.9787945739181,-5.89142546828969,22,34,-9.51714605821509,-4.259555895937764,13,130.79821109,1
860,-10.9711045650533,-6.973992143931614,29,35,-5.30880328254574,-3.0169783740577003,10,97.86353674,0
861,-13.1001979275192,-13.733126006862577,29,54,-11.2875317456132,-13.473439169813824,7,134.18587915,1
862,-12.2480141026462,-9.174588052396095,24,41,-12.36170323838966,-4.746740481567773,8,120.1596743,1
863,-12.4310491541167,-9.574080147397458,22,39,-10.85336491456467,-9.33696242311331,12,108.50250374,1
864,-11.3833733416065,-12.57044689225884,30,46,-8.06971462270582,-10.997137934992999,14,135.24990793,1
865,-12.7713810531198,-11.894114779140732,30,44,-8.8163098481887,-9.732361252289351,13,135.10952923,0
866,-11.2962340617903,-3.4145384013346423,9,34,-8.29528941535769,-3.090927916105848,12,52.16691424,1
867,-11.9574295638675,-7.772295338552301,29,40,-10.31700362693882,-6.384332271807825,8,56.06736334,0
868,-13.3012126959935,-13.24758651222452,29,47,-8.50483154829556,-12.080354657062383,15,136.75211889,1
869,-11.3904679725401,-1.2510543298886425,13,34,-10.40158589789705,0.00011683712272159141,9,6.971109,0
870,-12.0963005847809,-11.853976105277411,22,39,-6.94023329355526,-10.41798163045435,15,132.64109472,1
871,-14.1359252027622,-13.017188356194474,28,47,-13.15726281984838,-12.913529835305596,12,87.90058329,1
872,-10.9121344409552,-2.790089531915303,30,38,-6.70798825483413,-1.2484156422321853,8,62.78423655,1
873,-12.0447613683092,-8.343490579530368,24,40,-7.49798479009491,-7.435302206270665,14,131.86194401,1
874,-12.0591345143309,-11.982503389737213,26,41,-7.51160937577348,-9.833060131012456,11,132.99518415,1
875,-13.8970170202779,-8.461178417459442,21,40,-12.10055556242531,-6.572540356570386,6,29.3135161,0
876,-11.3361873540318,-10.16364835962987,30,41,-7.40163157813274,-7.9701352084447326,11,136.73800508,1
877,-11.6525944081686,-10.058748208606271,30,37,-8.7989390794584,-5.1580825474688154,13,108.37784331,1
878,-13.1783699919649,-12.407778722490324,24,43,-9.17270247767203,-12.564995370136213,11,136.69298199,1
879,-11.5351698177006,-10.063627420898179,27,40,-8.54445499028115,-8.473639653015516,9,135.40878549,1
880,-13.7094745272525,-10.219021885110925,15,42,-13.23328602151486,-9.444198611862955,7,81.21087469,0
881,-11.9016467197855,-6.205214219371934,26,41,-10.84270894352475,-6.373163003500473,15,83.22589883,1
882,-12.1657378814155,-14.020176706065044,30,42,-10.02643152108004,-10.791316330134276,9,133.72954548,1
883,-12.4536608803314,-10.106246056803101,27,44,-11.60581809271044,-12.164955343224594,14,98.9890908,0
884,-13.2250655305516,-10.139228347936438,11,41,-11.63477126308571,-8.87527374362027,6,129.8658873,1
885,-12.3238255080739,-12.068136254658029,30,44,-10.54247989253265,-10.648121845975357,12,135.45788516,1
886,-11.8111552439622,-11.552804507437997,30,42,-9.75410434080703,-7.474336669793752,13,136.60790658,1
887,-10.9865583012066,-6.653853209515452,29,35,-7.1060876685919,-3.8450983774742404,13,63.99629557,0
888,-13.1726525941007,-5.288996116802426,6,37,-12.00900194281813,-8.943012451583208,14,7.13890843,0
889,-12.5703049572416,-2.5029392271140836,2,37,-12.05606918726998,-4.506136704770656,6,2.12755875,0
890,-13.5980868998527,-15.232290354960888,30,47,-10.96931847655866,-13.04273691709997,9,136.67971829,1
891,-11.3665800176151,-7.01745327470921,30,44,-9.54942551625345,-6.455393963081141,9,115.9636504,1
892,-12.3657453604984,-10.119720357258156,25,41,-8.29376666968559,-8.77184088307345,10,66.35096323,0
893,-12.1181771766512,-10.060857384388374,29,42,-6.94258227406063,-5.727250575622913,11,134.01705762,1
894,-10.9697038345746,-3.42158366596132,17,37,-8.47480960629949,-2.046345893393621,7,44.95545371,1
895,-11.4937759056612,-2.9628391330893926,29,46,-11.9377753477334,-2.4350082072563843,7,84.0063892,1
896,-11.4242896386277,-12.71300942637463,30,42,-8.64236070599307,-9.595203170315408,14,136.6809076,1
897,-13.4900810672327,-9.17785166853002,5,38,-12.01247738986544,-9.840247488255006,11,92.15250505,1
898,-13.4009674287407,-6.301611003264398,28,43,-11.69697038105384,-4.8928482722932465,7,15.81887214,0
899,-11.8963686897348,-15.76200097032266,30,40,-6.86769159223543,-12.908896651188872,12,135.93279937,1
900,-10.946297747828,-8.185678382654153,30,38,-6.46173375062285,-5.5524883473477065,8,50.04959188,0
901,-14.0313057362671,-16.474628918020485,29,44,-9.79280785536116,-14.796747173393863,11,135.46477923,1
902,-11.2145027269881,-10.62954634821675,30,42,-6.84299427176307,-5.464924525093554,9,135.81580069,1
903,-12.1652084530337,-15.244219561021623,29,48,-10.91901225517,-14.08716576510351,15,136.68424665,1
904,-13.3355198889958,-14.205539880556252,23,46,-12.14916601806556,-13.190598289173302,11,99.10942617,1
905,-14.4426165928319,-9.10279007947128,7,42,-9.42022093627708,-7.885516040262241,6,25.71660103,1
906,-12.5626101066247,-11.358458167524255,19,38,-10.41341666774245,-10.938918317606277,14,132.17833895,1
907,-12.1461238939686,-11.441263667438442,27,43,-11.22188083332425,-10.024666980190178,7,21.4141312,0
908,-12.309587510898,-14.987855505067502,28,49,-12.27671911621647,-13.939887299512197,11,134.67244664,1
909,-11.4651109669378,-9.914901680006047,21,37,-8.44467276481581,-8.23573787725535,11,132.26294035,1
910,-12.3158851565313,-2.317142927801447,9,35,-13.7343774146075,-2.6289066698499326,10,0.22123254,0
911,-14.1414852516576,-13.853035164975871,30,53,-12.10201058142319,-13.007997993697085,13,136.74903945,1
912,-15.054631590565,-12.452870194039647,19,52,-13.61986547526279,-14.58285716047434,11,131.49246826,0
913,-12.5563682776081,-9.487270599230335,29,41,-9.91075236262844,-8.01817693307516,10,135.88108798,1
914,-13.9475113651461,-8.182642270106859,8,38,-11.98785161886707,-9.192846735468422,12,44.76165422,1
915,-13.2453885767984,-6.331112152646282,19,39,-13.41039404174218,-6.855037559347998,11,21.05122217,0
916,-13.4935436854179,-10.641642399710486,30,50,-11.09825155018919,-8.698170900003364,12,135.73380041,0
917,-13.6707621754015,-7.951105217227566,28,40,-10.32634811512807,-8.475804600879965,14,136.05688294,1
918,-13.869252834768,-17.576150191922068,30,49,-6.57105849917708,-16.36536713626422,7,136.75211836,1
919,-14.2440967746137,-15.226975401255132,26,52,-12.06980352172747,-15.060951859113512,14,136.62385481,1
920,-13.5733725096552,-10.361101645209406,26,43,-10.32310121842646,-9.499135516476127,9,134.6954691,1
921,-12.6141420593554,-16.908875268645023,30,54,-6.95705939058911,-14.873074040387213,12,136.75213614,1
922,-12.8134793948458,-6.866792104286102,26,38,-12.39897576078378,-6.302435049624368,7,58.43649417,1
923,-13.0535879237815,-9.649113032969982,26,33,-7.31600552994171,-7.043083801632061,15,101.32034763,1
924,-11.5004955527152,-10.520974860814471,26,38,-6.71405170104863,-9.77164605622723,8,134.06201603,1
925,-13.5373746926406,-12.23799220606997,30,51,-11.18111352474291,-10.600615803176867,9,133.34815971,1
926,-12.6641299517901,-7.909905436119212,28,48,-12.20813717488647,-5.594634665116553,8,113.5158992,1
927,-12.9473914126714,-13.190132459934599,30,46,-9.15278625818833,-11.109685720704466,13,136.7511398,1
928,-11.5601464241181,-9.302922075350194,29,37,-6.43156615324109,-5.263569468186478,9,134.15814387,1
929,-11.9916070623504,-9.13973382836351,24,41,-8.41997128226563,-9.99307310702751,12,127.04660378,1
930,-11.4484351894382,-12.813426358533755,30,37,-4.86444876845984,-10.204875774532038,11,136.70270215,1
931,-12.2584248178876,-15.847920436639965,30,45,-7.98186966417148,-14.041626296182539,10,136.17839392,1
932,-11.363001461809,-2.1507458697241653,16,36,-8.37242622995924,-0.6934904736306571,15,94.37803756,1
933,-12.9721015447187,-11.312723554224057,27,47,-12.63996402959425,-11.60550376803456,8,131.86317442,1
934,-16.5647256197065,-16.121005291217163,27,54,-14.33338861635631,-16.7242554123872,9,130.51780747,1
935,-11.2583783382756,-2.84857634315256,9,40,-10.96951785552237,-3.1892542873018392,11,95.14508611,1
936,-12.057384859683,-1.9836789005276678,29,36,-12.05364511575927,-0.7391891795538434,14,1.27301503,0
937,-11.0661635237808,-8.789339951797944,30,41,-9.94871265050425,-4.82768110062524,11,96.38620943,0
938,-12.0086453831453,-11.29969904763787,19,38,-8.39510319863826,-9.679392211729372,13,136.17552747,1
939,-12.8179345481538,-13.629199377656445,29,47,-12.17274990762876,-10.942604738138122,8,136.10550621,1
940,-11.5004405011524,-9.74681238987539,30,42,-8.77596026927114,-6.958859565121838,10,136.43065065,1
941,-12.7614718981078,-9.562271265525274,29,42,-7.26950932026219,-8.148556482260103,11,133.15838247,1
942,-12.2785034472456,-5.37262931629232,28,40,-9.37232827697206,-4.915429580757662,15,125.05372545,1
943,-12.1675501284883,-6.3142677786320665,26,41,-12.35415051409779,-7.235001857492643,7,49.41743636,0
944,-11.9498843334266,-12.465305052478868,30,38,-7.84645092159864,-10.755759119065193,8,131.17051364,1
945,-12.1416004608428,-13.261298579569136,30,39,-7.53097521351928,-10.97084220158157,10,136.22785539,1
946,-12.2264277170591,-7.064299063430964,26,38,-9.71811605350658,-5.526612362799174,14,74.40305306,1
947,-12.5123277489134,-12.411738541977892,29,43,-11.31934750752759,-9.79879191393827,15,134.80901813,1
948,-12.7785525131687,-6.548760801132119,28,43,-11.51767454723644,-6.090182555557284,13,101.5563624,1
949,-11.7582159212082,-12.490412911136199,30,40,-10.28243684556264,-8.736769734823524,9,129.52092698,1
950,-11.3436120650621,-11.568558439420523,28,45,-8.59253950304145,-9.868765925323558,14,134.74887476,1
951,-11.7063933070851,-13.42142368421336,30,39,-5.30355198606537,-9.203769217892196,12,136.64897704,1
952,-11.96069875289,-14.766414002385083,30,44,-9.53943368330246,-10.195613034320331,13,136.75106789,1
953,-12.0131590838569,-11.231641933528895,27,39,-10.58823686345863,-9.681646874055492,13,130.5284543,1
954,-13.9674971887773,-6.964472051168194,13,35,-11.62638926309714,-4.4770831621628595,8,26.11786425,0
955,-13.6965694542174,-14.520138451060152,14,46,-12.27345018623532,-14.853221543564825,9,109.55326068,0
956,-12.1956013732135,-11.423035683283732,28,44,-9.91055122305409,-8.310429926514319,9,136.47109121,1
957,-12.5367808590996,-14.634561035588277,29,47,-9.55675256258962,-12.868817961641604,9,135.08247507,1
958,-11.9730901248202,-15.172961801815255,30,45,-8.81116449006772,-15.073395500204645,15,136.52426429,1
959,-12.3456343565696,-8.262011104178109,5,40,-11.67512618983341,-11.634093078146282,10,3.24070609,0
960,-13.8183751469985,-5.381872804561482,10,36,-10.81057827082341,-6.060442832169283,6,12.15684099,0
961,-12.5124722284204,-9.873714229437294,19,41,-10.73545022075643,-10.489221460207764,10,65.11841246,0
962,-11.5362672851835,-5.002486250762052,11,42,-12.78831732250764,-4.255511842181374,6,39.79525205,0
963,-12.527327713424,-4.737840332115004,9,38,-12.4810789656799,-4.9176723358078895,12,12.55857328,0
964,-13.5885490225322,-12.555461301708958,17,44,-12.55016249437099,-11.317808283851946,15,122.64156842,1
965,-11.6550198793718,-5.03080408640735,29,38,-10.27424070007646,-1.591915107720343,14,11.4146931,0
966,-11.1069169128739,-2.5758065325185484,22,34,-9.99832342112642,-1.0886282817671251,10,33.21211574,0
967,-13.2266149459286,-7.651113061145482,7,38,-11.5171922036648,-7.313543424541525,10,77.44845038,0
968,-11.8323784974176,-4.344646459260991,23,43,-12.15552454168814,-4.272136243136744,9,66.87626164,1
969,-12.307083836583,-8.397848115477734,30,38,-7.79971323944228,-5.7200183604750485,12,93.22728387,1
970,-12.9787871556319,-13.084239315716388,29,45,-11.13827005061478,-10.953375610526775,6,132.76326032,1
971,-12.1212832079475,-6.078740254579925,28,36,-9.92552896817277,-4.711257536652209,11,109.34241841,1
972,-11.2381846102456,-9.672705850995227,23,39,-9.45276862367304,-6.611954396490134,14,115.7208803,0
973,-13.255726281714,-10.97065731704204,12,39,-10.25782566700398,-10.213559905180059,13,79.45199521,0
974,-11.3101637695729,-1.3112370149275634,3,33,-10.98620616615441,-0.24243813604403996,15,0.44784776,0
975,-11.456378796085,-12.383233195193966,30,38,-5.69198569392603,-7.478518279974002,15,136.75212904,1
976,-12.5646989698216,-8.021941893566314,25,40,-11.42744443163609,-7.812072499892354,10,39.27931412,0
977,-12.2581651362782,-14.062291843234934,28,38,-6.67517002780637,-11.376968852368893,14,136.50821204,1
978,-11.3467769478411,-8.931638705830066,30,40,-7.43075344760106,-5.263757497376153,10,135.86858902,1
979,-13.1079251359059,-13.961605388719704,29,49,-11.79776693814362,-12.957587871874741,13,133.83466312,1
980,-11.6052776556243,-12.239714130745087,30,42,-6.18525273045808,-7.622729682556027,9,135.04316896,1
981,-12.544346341493,-5.373828670845548,2,36,-12.0515023854234,-7.838549676837923,8,95.82861409,1
982,-16.1970640886481,-7.24518802524374,10,43,-13.50092167144854,-10.245749867134705,6,33.9660881,0
983,-13.9137464991135,-11.426382062214696,20,43,-11.99401671782766,-12.663740378984752,12,125.88898399,1
984,-10.9691712318321,-0.913827175513055,2,35,-13.32277892398508,0.5598367735886889,10,0.00871814,0
985,-12.7740431639655,-14.9664835235716,30,46,-9.25282842949654,-13.823400469828776,7,136.67995891,1
986,-11.3817961608785,-5.346721368182152,18,37,-12.82473877355868,-3.558750388001286,8,8.63056237,0
987,-13.0535561109884,-15.586758329715778,29,45,-10.83890981823044,-15.306049236317959,6,123.76994452,0
988,-11.0296969774226,-4.438870597092356,26,34,-6.14429017254976,-2.2402392003846394,10,32.56309446,1
989,-12.1546580247714,-10.216309512462315,26,43,-9.67889705590924,-10.742040555220662,9,105.99312783,1
990,-14.3199664216657,-14.421465516359797,26,49,-11.90074072612747,-13.709589572191373,13,136.662363,1
991,-13.8681195333982,-11.972005320683824,25,43,-12.24220057708868,-12.34681248084719,15,129.36822748,1
992,-11.27268652339,-4.188561020892429,24,36,-8.32049954214943,-2.7491735410340077,9,2.29565384,0
993,-11.4566428202133,-11.66779649778011,27,47,-9.7343626776369,-12.554135201421396,10,136.59664687,1
994,-12.7067513949478,-12.656294875029372,27,36,-8.29018382670821,-9.683055564000304,14,113.80418076,1
995,-14.1275743317754,-8.201172950556797,14,40,-12.68683281068241,-9.28119472806294,14,21.93580149,0
996,-13.5823799327142,-11.22523927151832,17,34,-8.680483686473,-8.41375109882645,13,55.75832835,1
997,-13.1971422785788,-11.35033929078268,30,46,-9.53336702883271,-10.645677020513338,11,126.74568266,0
998,-12.1213913130723,-3.743495055147637,8,36,-9.96869044695056,-2.2711339593539126,10,22.15979865,0
999,-13.3452618129749,-6.6154332041746535,26,37,-8.70380819507784,-5.84165569615808,11,106.57528565,0
